Voltage,Current,Temperature,Elapsed Time,Cycle,Capacity,WhAccu,Remaining Charging Time,Source_File,Charging_Session
4.19979,0.23498,22.71424,4140.0,0.0,2.58981,10.12873,1055.0,562_Charge10.csv,1268
4.19979,0.20944,22.71424,4200.0,0.0,2.5935,10.14424,995.0,562_Charge10.csv,1268
4.19979,0.189,22.71424,4260.0,0.0,2.59682,10.15817,935.0,562_Charge10.csv,1268
4.19979,0.16857,22.71424,4320.0,0.0,2.5998,10.17072,875.0,562_Charge10.csv,1268
4.19979,0.1558,22.71424,4380.0,0.0,2.6025,10.18205,815.0,562_Charge10.csv,1268
4.19979,0.14048,22.60908,4440.0,0.0,2.60494,10.19228,755.0,562_Charge10.csv,1268
4.19979,0.12771,22.71424,4500.0,0.0,2.60714,10.20154,695.0,562_Charge10.csv,1268
4.19979,0.11494,22.60908,4560.0,0.0,2.60915,10.20998,635.0,562_Charge10.csv,1268
4.19979,0.10472,22.71424,4620.0,0.0,2.61098,10.21767,575.0,562_Charge10.csv,1268
4.19979,0.0945,22.60908,4680.0,0.0,2.61266,10.22471,515.0,562_Charge10.csv,1268
4.19979,0.08684,22.71424,4740.0,0.0,2.61419,10.23113,455.0,562_Charge10.csv,1268
4.19979,0.08173,22.71424,4800.0,0.0,2.61559,10.23703,395.0,562_Charge10.csv,1268
4.19979,0.07662,22.71424,4860.0,0.0,2.61689,10.24249,335.0,562_Charge10.csv,1268
4.19979,0.06896,22.71424,4920.0,0.0,2.6181,10.24754,275.0,562_Charge10.csv,1268
4.19979,0.06385,22.8194,4980.0,0.0,2.61919,10.25215,215.0,562_Charge10.csv,1268
4.19979,0.05874,22.71424,5040.0,0.0,2.62022,10.25645,155.0,562_Charge10.csv,1268
4.19979,0.05619,22.71424,5100.0,0.0,2.62117,10.26047,95.0,562_Charge10.csv,1268
4.19979,0.05108,22.8194,5160.0,0.0,2.62207,10.26421,35.0,562_Charge10.csv,1268
4.19979,0.04853,22.8194,5195.0,0.0,2.62256,10.26628,0.0,562_Charge10.csv,1268
4.19995,2.52602,23.66067,0.0,0.0,0.04771,0.2001,1124.0,562_Charge11.csv,1272
4.19995,1.94113,23.76583,60.0,0.0,0.08473,0.35558,1064.0,562_Charge11.csv,1272
4.19995,1.44818,23.76583,120.0,0.0,0.11281,0.47354,1004.0,562_Charge11.csv,1272
4.19995,1.05996,23.76583,180.0,0.0,0.13354,0.5606,944.0,562_Charge11.csv,1272
4.19995,0.78411,23.76583,240.0,0.0,0.14875,0.62446,884.0,562_Charge11.csv,1272
4.19995,0.58489,23.76583,300.0,0.0,0.16003,0.67185,824.0,562_Charge11.csv,1272
4.19979,0.44442,23.76583,360.0,0.0,0.16855,0.70763,764.0,562_Charge11.csv,1272
4.19979,0.34736,23.76583,420.0,0.0,0.17512,0.73522,704.0,562_Charge11.csv,1272
4.19979,0.27584,23.66067,480.0,0.0,0.18029,0.75692,644.0,562_Charge11.csv,1272
4.19979,0.22221,23.66067,540.0,0.0,0.18443,0.7743,584.0,562_Charge11.csv,1272
4.19979,0.1839,23.55551,600.0,0.0,0.1878,0.78847,524.0,562_Charge11.csv,1272
4.19979,0.15325,23.55551,660.0,0.0,0.19059,0.80017,464.0,562_Charge11.csv,1272
4.19979,0.12771,23.66067,720.0,0.0,0.19292,0.80997,404.0,562_Charge11.csv,1272
4.19979,0.10983,23.55551,780.0,0.0,0.19489,0.81825,344.0,562_Charge11.csv,1272
4.19979,0.09195,23.66067,840.0,0.0,0.19657,0.8253,284.0,562_Charge11.csv,1272
4.19979,0.08173,23.66067,900.0,0.0,0.19802,0.83138,224.0,562_Charge11.csv,1272
4.19979,0.07152,23.66067,960.0,0.0,0.19927,0.83663,164.0,562_Charge11.csv,1272
4.19979,0.0613,23.66067,1020.0,0.0,0.20036,0.84123,104.0,562_Charge11.csv,1272
4.19979,0.05619,23.66067,1080.0,0.0,0.20133,0.84529,44.0,562_Charge11.csv,1272
4.19979,0.04853,23.66067,1124.0,0.0,0.20196,0.84793,0.0,562_Charge11.csv,1272
4.19995,2.54134,24.6071,0.0,0.0,0.04791,0.20092,1069.0,562_Charge12.csv,1276
4.19995,1.93346,24.81741,60.0,0.0,0.085,0.35672,1009.0,562_Charge12.csv,1276
4.19995,1.4252,24.81741,120.0,0.0,0.11285,0.47369,949.0,562_Charge12.csv,1276
4.19995,1.03952,25.13289,180.0,0.0,0.13322,0.55922,889.0,562_Charge12.csv,1276
4.19979,0.75857,25.23805,240.0,0.0,0.14806,0.62156,829.0,562_Charge12.csv,1276
4.19979,0.56446,25.13289,300.0,0.0,0.159,0.66752,769.0,562_Charge12.csv,1276
4.19979,0.42654,25.23805,360.0,0.0,0.16721,0.70198,709.0,562_Charge12.csv,1276
4.19979,0.33203,25.13289,420.0,0.0,0.1735,0.7284,649.0,562_Charge12.csv,1276
4.19979,0.26052,25.13289,480.0,0.0,0.17841,0.74903,589.0,562_Charge12.csv,1276
4.19979,0.21199,25.02773,540.0,0.0,0.18232,0.76546,529.0,562_Charge12.csv,1276
4.19979,0.17368,25.02773,600.0,0.0,0.18549,0.77876,469.0,562_Charge12.csv,1276
4.19979,0.14048,24.92257,660.0,0.0,0.18809,0.78968,409.0,562_Charge12.csv,1276
4.19979,0.11749,24.81741,720.0,0.0,0.19024,0.79871,349.0,562_Charge12.csv,1276
4.19979,0.09961,24.71226,780.0,0.0,0.19206,0.80637,289.0,562_Charge12.csv,1276
4.19979,0.08684,24.71226,840.0,0.0,0.19361,0.81285,229.0,562_Charge12.csv,1276
4.19979,0.07407,24.71226,900.0,0.0,0.19493,0.81841,169.0,562_Charge12.csv,1276
4.19979,0.06385,24.6071,960.0,0.0,0.19607,0.82319,109.0,562_Charge12.csv,1276
4.19979,0.05619,24.6071,1020.0,0.0,0.19706,0.82735,49.0,562_Charge12.csv,1276
4.19979,0.04853,24.6071,1069.0,0.0,0.19779,0.83042,0.0,562_Charge12.csv,1276
4.19995,2.40087,23.02972,0.0,0.0,0.04624,0.19404,1079.0,562_Charge14.csv,1284
4.19995,1.8645,23.34519,60.0,0.0,0.0816,0.34254,1019.0,562_Charge14.csv,1284
4.19995,1.41242,23.55551,120.0,0.0,0.10882,0.45686,959.0,562_Charge14.csv,1284
4.19995,1.04463,23.66067,180.0,0.0,0.12919,0.54241,899.0,562_Charge14.csv,1284
4.19979,0.7739,23.66067,240.0,0.0,0.14421,0.6055,839.0,562_Charge14.csv,1284
4.19979,0.57468,23.55551,300.0,0.0,0.15537,0.65234,779.0,562_Charge14.csv,1284
4.19979,0.43675,23.66067,360.0,0.0,0.16373,0.68749,719.0,562_Charge14.csv,1284
4.19979,0.33714,23.55551,420.0,0.0,0.17014,0.71439,659.0,562_Charge14.csv,1284
4.19979,0.26563,23.55551,480.0,0.0,0.17513,0.73536,599.0,562_Charge14.csv,1284
4.19979,0.21199,23.45035,540.0,0.0,0.1791,0.75203,539.0,562_Charge14.csv,1284
4.19979,0.17368,23.34519,600.0,0.0,0.18231,0.7655,479.0,562_Charge14.csv,1284
4.19979,0.14558,23.34519,660.0,0.0,0.18494,0.77654,419.0,562_Charge14.csv,1284
4.19979,0.12004,23.45035,720.0,0.0,0.18713,0.78574,359.0,562_Charge14.csv,1284
4.19979,0.09961,23.34519,780.0,0.0,0.18896,0.79345,299.0,562_Charge14.csv,1284
4.19979,0.08684,23.24004,840.0,0.0,0.19053,0.80001,239.0,562_Charge14.csv,1284
4.19979,0.07407,23.24004,900.0,0.0,0.19187,0.80564,179.0,562_Charge14.csv,1284
4.19979,0.06385,23.24004,960.0,0.0,0.19303,0.81051,119.0,562_Charge14.csv,1284
4.19979,0.05619,23.13488,1020.0,0.0,0.19404,0.81476,59.0,562_Charge14.csv,1284
4.19979,0.04853,23.13488,1079.0,0.0,0.19492,0.81844,0.0,562_Charge14.csv,1284
4.19995,2.40342,23.02972,0.0,0.0,0.04627,0.19413,1105.0,562_Charge15.csv,1288
4.19995,1.85429,23.34519,60.0,0.0,0.08155,0.34229,1045.0,562_Charge15.csv,1288
4.19995,1.39455,23.45035,120.0,0.0,0.10852,0.45558,985.0,562_Charge15.csv,1288
4.19995,1.03442,23.66067,180.0,0.0,0.12863,0.54004,925.0,562_Charge15.csv,1288
4.19979,0.76879,23.66067,240.0,0.0,0.14352,0.6026,865.0,562_Charge15.csv,1288
4.19979,0.57723,23.55551,300.0,0.0,0.15465,0.64932,805.0,562_Charge15.csv,1288
4.19979,0.44186,23.66067,360.0,0.0,0.16308,0.68474,745.0,562_Charge15.csv,1288
4.19979,0.34225,23.55551,420.0,0.0,0.16958,0.71202,685.0,562_Charge15.csv,1288
4.19979,0.27329,23.45035,480.0,0.0,0.17468,0.73344,625.0,562_Charge15.csv,1288
4.19979,0.21965,23.34519,540.0,0.0,0.17876,0.75058,565.0,562_Charge15.csv,1288
4.19979,0.17879,23.45035,600.0,0.0,0.18207,0.76449,505.0,562_Charge15.csv,1288
4.19979,0.14814,23.45035,660.0,0.0,0.1848,0.77597,445.0,562_Charge15.csv,1288
4.19979,0.12515,23.45035,720.0,0.0,0.18708,0.78552,385.0,562_Charge15.csv,1288
4.19979,0.10727,23.34519,780.0,0.0,0.18899,0.79356,325.0,562_Charge15.csv,1288
4.19979,0.09195,23.34519,840.0,0.0,0.19062,0.80038,265.0,562_Charge15.csv,1288
4.19979,0.07918,23.24004,900.0,0.0,0.19202,0.80626,205.0,562_Charge15.csv,1288
4.19979,0.06896,23.34519,960.0,0.0,0.19323,0.81134,145.0,562_Charge15.csv,1288
4.19979,0.05874,23.34519,1020.0,0.0,0.19428,0.81578,85.0,562_Charge15.csv,1288
4.19979,0.05108,23.24004,1080.0,0.0,0.19522,0.8197,25.0,562_Charge15.csv,1288
4.19979,0.04853,23.24004,1105.0,0.0,0.19557,0.82117,0.0,562_Charge15.csv,1288
4.19995,0.51849,22.92456,0.0,0.0,0.01267,0.05321,518.0,562_Charge16.csv,1292
4.19995,0.32948,23.02972,60.0,0.0,0.01955,0.08209,458.0,562_Charge16.csv,1292
4.19979,0.22732,23.13488,120.0,0.0,0.0241,0.10121,398.0,562_Charge16.csv,1292
4.19979,0.16602,23.02972,180.0,0.0,0.02735,0.11485,338.0,562_Charge16.csv,1292
4.19979,0.12771,23.02972,240.0,0.0,0.02978,0.12509,278.0,562_Charge16.csv,1292
4.19979,0.10216,22.92456,300.0,0.0,0.03167,0.13303,218.0,562_Charge16.csv,1292
4.19979,0.08173,23.02972,360.0,0.0,0.03317,0.13932,158.0,562_Charge16.csv,1292
4.19979,0.06641,23.02972,420.0,0.0,0.03439,0.14444,98.0,562_Charge16.csv,1292
4.19979,0.05619,23.13488,481.0,0.0,0.0354,0.14868,37.0,562_Charge16.csv,1292
4.19979,0.04853,23.02972,518.0,0.0,0.03595,0.151,0.0,562_Charge16.csv,1292
3.05742,0.14814,-10.51585,0.0,0.0,,,64206.0,593_C20DisCh.csv,1316
3.07833,0.14814,-9.99006,60.0,0.0,,,64146.0,593_C20DisCh.csv,1316
3.09619,0.14814,-9.56943,120.0,0.0,,,64086.0,593_C20DisCh.csv,1316
3.11187,0.14814,-9.25395,180.0,0.0,,,64026.0,593_C20DisCh.csv,1316
3.1267,0.14814,-10.30554,240.0,0.0,,,63966.0,593_C20DisCh.csv,1316
3.14221,0.14814,-11.46228,300.0,0.0,,,63906.0,593_C20DisCh.csv,1316
3.1562,0.14814,-10.62101,360.0,0.0,,,63846.0,593_C20DisCh.csv,1316
3.16834,0.14814,-9.99006,420.0,0.0,,,63786.0,593_C20DisCh.csv,1316
3.17946,0.15069,-9.46427,480.0,0.0,,,63726.0,593_C20DisCh.csv,1316
3.18975,0.14814,-9.14879,540.0,0.0,,,63666.0,593_C20DisCh.csv,1316
3.2007,0.14814,-11.1468,600.0,0.0,,,63606.0,593_C20DisCh.csv,1316
3.21267,0.14814,-11.6726,660.0,0.0,,,63546.0,593_C20DisCh.csv,1316
3.22329,0.15069,-10.72617,720.0,0.0,,,63486.0,593_C20DisCh.csv,1316
3.23239,0.14814,-9.99006,780.0,0.0,,,63426.0,593_C20DisCh.csv,1316
3.24065,0.14814,-9.35911,840.0,0.0,,,63366.0,593_C20DisCh.csv,1316
3.24841,0.14814,-9.04363,900.0,0.0,,,63306.0,593_C20DisCh.csv,1316
3.25616,0.14814,-9.35911,960.0,0.0,,,63246.0,593_C20DisCh.csv,1316
3.2656,0.14814,-11.6726,1020.0,0.0,,,63186.0,593_C20DisCh.csv,1316
3.27437,0.14814,-10.93649,1080.0,0.0,,,63126.0,593_C20DisCh.csv,1316
3.28229,0.14814,-10.41069,1140.0,0.0,,,63066.0,593_C20DisCh.csv,1316
3.28937,0.14814,-9.8849,1200.0,0.0,,,63006.0,593_C20DisCh.csv,1316
3.29611,0.14814,-9.56943,1260.0,0.0,,,62946.0,593_C20DisCh.csv,1316
3.30218,0.14814,-9.14879,1320.0,0.0,,,62886.0,593_C20DisCh.csv,1316
3.30858,0.14814,-9.99006,1380.0,0.0,,,62826.0,593_C20DisCh.csv,1316
3.31634,0.15069,-11.35712,1440.0,0.0,,,62766.0,593_C20DisCh.csv,1316
3.32342,0.14814,-10.72617,1500.0,0.0,,,62706.0,593_C20DisCh.csv,1316
3.32966,0.14814,-10.09522,1560.0,0.0,,,62646.0,593_C20DisCh.csv,1316
3.33522,0.15069,-9.77974,1620.0,0.0,,,62586.0,593_C20DisCh.csv,1316
3.34044,0.14814,-9.35911,1680.0,0.0,,,62526.0,593_C20DisCh.csv,1316
3.3455,0.15069,-9.14879,1740.0,0.0,,,62466.0,593_C20DisCh.csv,1316
3.3514,0.15069,-11.46228,1800.0,0.0,,,62406.0,593_C20DisCh.csv,1316
3.35797,0.14814,-11.46228,1860.0,0.0,,,62346.0,593_C20DisCh.csv,1316
3.36371,0.14814,-10.62101,1920.0,0.0,,,62286.0,593_C20DisCh.csv,1316
3.36859,0.14814,-10.09522,1980.0,0.0,,,62226.0,593_C20DisCh.csv,1316
3.37298,0.14814,-9.56943,2040.0,0.0,,,62166.0,593_C20DisCh.csv,1316
3.37702,0.14814,-9.25395,2100.0,0.0,,,62106.0,593_C20DisCh.csv,1316
3.38107,0.14814,-9.04363,2160.0,0.0,,,62046.0,593_C20DisCh.csv,1316
3.38629,0.14814,-11.46228,2220.0,0.0,,,61986.0,593_C20DisCh.csv,1316
3.39135,0.14814,-10.83133,2280.0,0.0,,,61926.0,593_C20DisCh.csv,1316
3.39573,0.14814,-10.30554,2340.0,0.0,,,61866.0,593_C20DisCh.csv,1316
3.39978,0.14814,-9.8849,2400.0,0.0,,,61806.0,593_C20DisCh.csv,1316
3.40315,0.15069,-9.56943,2460.0,0.0,,,61746.0,593_C20DisCh.csv,1316
3.40635,0.14814,-9.25395,2520.0,0.0,,,61686.0,593_C20DisCh.csv,1316
3.41006,0.14814,-10.83133,2580.0,0.0,,,61626.0,593_C20DisCh.csv,1316
3.41427,0.14814,-11.25196,2640.0,0.0,,,61566.0,593_C20DisCh.csv,1316
3.41815,0.15069,-10.41069,2700.0,0.0,,,61506.0,593_C20DisCh.csv,1316
3.42119,0.14814,-9.99006,2760.0,0.0,,,61446.0,593_C20DisCh.csv,1316
3.42388,0.14814,-9.67458,2820.0,0.0,,,61386.0,593_C20DisCh.csv,1316
3.42624,0.14814,-9.25395,2880.0,0.0,,,61326.0,593_C20DisCh.csv,1316
3.4286,0.14814,-9.99006,2940.0,0.0,,,61266.0,593_C20DisCh.csv,1316
3.43214,0.14814,-11.35712,3000.0,0.0,,,61206.0,593_C20DisCh.csv,1316
3.43518,0.14814,-10.51585,3060.0,0.0,,,61146.0,593_C20DisCh.csv,1316
3.4377,0.15069,-10.09522,3120.0,0.0,,,61086.0,593_C20DisCh.csv,1316
3.43973,0.14814,-9.67458,3180.0,0.0,,,61026.0,593_C20DisCh.csv,1316
3.44158,0.14814,-9.35911,3240.0,0.0,,,60966.0,593_C20DisCh.csv,1316
3.44327,0.14814,-9.25395,3300.0,0.0,,,60906.0,593_C20DisCh.csv,1316
3.44613,0.14814,-11.56744,3360.0,0.0,,,60846.0,593_C20DisCh.csv,1316
3.44917,0.14814,-11.04165,3420.0,0.0,,,60786.0,593_C20DisCh.csv,1316
3.45153,0.14814,-10.62101,3480.0,0.0,,,60726.0,593_C20DisCh.csv,1316
3.45338,0.15069,-9.99006,3540.0,0.0,,,60666.0,593_C20DisCh.csv,1316
3.45507,0.15069,-9.67458,3600.0,0.0,,,60606.0,593_C20DisCh.csv,1316
3.45642,0.14814,-9.35911,3660.0,0.0,,,60546.0,593_C20DisCh.csv,1316
3.45793,0.14814,-9.77974,3720.0,0.0,,,60486.0,593_C20DisCh.csv,1316
3.46063,0.14814,-11.56744,3780.0,0.0,,,60426.0,593_C20DisCh.csv,1316
3.46299,0.14814,-10.72617,3840.0,0.0,,,60366.0,593_C20DisCh.csv,1316
3.46484,0.14814,-10.20038,3900.0,0.0,,,60306.0,593_C20DisCh.csv,1316
3.46619,0.14814,-9.56943,3960.0,0.0,,,60246.0,593_C20DisCh.csv,1316
3.46737,0.14814,-9.35911,4020.0,0.0,,,60186.0,593_C20DisCh.csv,1316
3.46838,0.14814,-9.04363,4080.0,0.0,,,60126.0,593_C20DisCh.csv,1316
3.47041,0.14814,-11.6726,4140.0,0.0,,,60066.0,593_C20DisCh.csv,1316
3.4726,0.14814,-11.04165,4200.0,0.0,,,60006.0,593_C20DisCh.csv,1316
3.47411,0.15069,-10.51585,4260.0,0.0,,,59946.0,593_C20DisCh.csv,1316
3.47529,0.14814,-9.99006,4320.0,0.0,,,59886.0,593_C20DisCh.csv,1316
3.47614,0.14814,-9.46427,4380.0,0.0,,,59826.0,593_C20DisCh.csv,1316
3.47681,0.14814,-9.25395,4440.0,0.0,,,59766.0,593_C20DisCh.csv,1316
3.47749,0.14814,-9.77974,4500.0,0.0,,,59706.0,593_C20DisCh.csv,1316
3.47917,0.14814,-11.35712,4560.0,0.0,,,59646.0,593_C20DisCh.csv,1316
3.48069,0.14814,-10.83133,4620.0,0.0,,,59586.0,593_C20DisCh.csv,1316
3.4817,0.14814,-10.41069,4680.0,0.0,,,59526.0,593_C20DisCh.csv,1316
3.48237,0.14814,-9.8849,4740.0,0.0,,,59466.0,593_C20DisCh.csv,1316
3.48288,0.14814,-9.56943,4800.0,0.0,,,59406.0,593_C20DisCh.csv,1316
3.48339,0.14814,-9.35911,4860.0,0.0,,,59346.0,593_C20DisCh.csv,1316
3.48423,0.14814,-10.83133,4920.0,0.0,,,59286.0,593_C20DisCh.csv,1316
3.48541,0.14814,-11.04165,4980.0,0.0,,,59226.0,593_C20DisCh.csv,1316
3.48642,0.14814,-10.41069,5040.0,0.0,,,59166.0,593_C20DisCh.csv,1316
3.48693,0.14814,-9.77974,5100.0,0.0,,,59106.0,593_C20DisCh.csv,1316
3.48726,0.14814,-9.35911,5160.0,0.0,,,59046.0,593_C20DisCh.csv,1316
3.4876,0.14814,-9.14879,5220.0,0.0,,,58986.0,593_C20DisCh.csv,1316
3.48861,0.14814,-11.46228,5280.0,0.0,,,58926.0,593_C20DisCh.csv,1316
3.48996,0.14814,-11.46228,5340.0,0.0,,,58866.0,593_C20DisCh.csv,1316
3.49097,0.15069,-10.62101,5400.0,0.0,,,58806.0,593_C20DisCh.csv,1316
3.49148,0.14814,-9.99006,5460.0,0.0,,,58746.0,593_C20DisCh.csv,1316
3.49181,0.14814,-9.46427,5520.0,0.0,,,58686.0,593_C20DisCh.csv,1316
3.49198,0.14814,-9.14879,5580.0,0.0,,,58626.0,593_C20DisCh.csv,1316
3.49215,0.14814,-9.35911,5640.0,0.0,,,58566.0,593_C20DisCh.csv,1316
3.4935,0.14814,-11.6726,5700.0,0.0,,,58506.0,593_C20DisCh.csv,1316
3.49468,0.14814,-10.83133,5760.0,0.0,,,58446.0,593_C20DisCh.csv,1316
3.49535,0.14814,-10.20038,5820.0,0.0,,,58386.0,593_C20DisCh.csv,1316
3.49569,0.14814,-9.67458,5880.0,0.0,,,58326.0,593_C20DisCh.csv,1316
3.49603,0.15069,-9.25395,5940.0,0.0,,,58266.0,593_C20DisCh.csv,1316
3.4962,0.14814,-8.93848,6000.0,0.0,,,58206.0,593_C20DisCh.csv,1316
3.49704,0.14814,-11.35712,6060.0,0.0,,,58146.0,593_C20DisCh.csv,1316
3.49839,0.15069,-11.35712,6120.0,0.0,,,58086.0,593_C20DisCh.csv,1316
3.49923,0.14814,-10.51585,6180.0,0.0,,,58026.0,593_C20DisCh.csv,1316
3.49991,0.14814,-10.09522,6240.0,0.0,,,57966.0,593_C20DisCh.csv,1316
3.50024,0.14814,-9.56943,6300.0,0.0,,,57906.0,593_C20DisCh.csv,1316
3.50058,0.14814,-9.25395,6360.0,0.0,,,57846.0,593_C20DisCh.csv,1316
3.50092,0.14814,-9.04363,6420.0,0.0,,,57786.0,593_C20DisCh.csv,1316
3.5021,0.14814,-11.35712,6480.0,0.0,,,57726.0,593_C20DisCh.csv,1316
3.50311,0.14814,-10.72617,6540.0,0.0,,,57666.0,593_C20DisCh.csv,1316
3.50395,0.14814,-10.30554,6600.0,0.0,,,57606.0,593_C20DisCh.csv,1316
3.50446,0.14814,-9.77974,6660.0,0.0,,,57546.0,593_C20DisCh.csv,1316
3.50479,0.14814,-9.35911,6720.0,0.0,,,57486.0,593_C20DisCh.csv,1316
3.50496,0.14814,-9.04363,6780.0,0.0,,,57426.0,593_C20DisCh.csv,1316
3.50597,0.14814,-11.35712,6840.0,0.0,,,57366.0,593_C20DisCh.csv,1316
3.50715,0.14814,-11.1468,6900.0,0.0,,,57306.0,593_C20DisCh.csv,1316
3.508,0.15069,-10.41069,6960.0,0.0,,,57246.0,593_C20DisCh.csv,1316
3.5085,0.15069,-9.67458,7020.0,0.0,,,57186.0,593_C20DisCh.csv,1316
3.50884,0.14814,-9.35911,7080.0,0.0,,,57126.0,593_C20DisCh.csv,1316
3.50918,0.14814,-8.93848,7140.0,0.0,,,57066.0,593_C20DisCh.csv,1316
3.50985,0.14814,-11.1468,7200.0,0.0,,,57006.0,593_C20DisCh.csv,1316
3.51103,0.14814,-11.04165,7260.0,0.0,,,56946.0,593_C20DisCh.csv,1316
3.51187,0.15069,-10.30554,7320.0,0.0,,,56886.0,593_C20DisCh.csv,1316
3.51255,0.15069,-9.77974,7380.0,0.0,,,56826.0,593_C20DisCh.csv,1316
3.51288,0.14814,-9.35911,7440.0,0.0,,,56766.0,593_C20DisCh.csv,1316
3.51322,0.14814,-9.14879,7500.0,0.0,,,56706.0,593_C20DisCh.csv,1316
3.5139,0.14814,-10.62101,7560.0,0.0,,,56646.0,593_C20DisCh.csv,1316
3.51508,0.14814,-11.1468,7620.0,0.0,,,56586.0,593_C20DisCh.csv,1316
3.51609,0.14814,-10.51585,7680.0,0.0,,,56526.0,593_C20DisCh.csv,1316
3.51676,0.14814,-10.09522,7740.0,0.0,,,56466.0,593_C20DisCh.csv,1316
3.51727,0.14814,-9.67458,7800.0,0.0,,,56406.0,593_C20DisCh.csv,1316
3.5176,0.14814,-9.25395,7860.0,0.0,,,56346.0,593_C20DisCh.csv,1316
3.51794,0.14814,-9.04363,7920.0,0.0,,,56286.0,593_C20DisCh.csv,1316
3.51895,0.14814,-11.25196,7980.0,0.0,,,56226.0,593_C20DisCh.csv,1316
3.52013,0.15069,-11.25196,8040.0,0.0,,,56166.0,593_C20DisCh.csv,1316
3.52114,0.14814,-10.51585,8100.0,0.0,,,56106.0,593_C20DisCh.csv,1316
3.52182,0.14814,-10.20038,8160.0,0.0,,,56046.0,593_C20DisCh.csv,1316
3.52232,0.14814,-9.8849,8220.0,0.0,,,55986.0,593_C20DisCh.csv,1316
3.52283,0.14814,-9.46427,8280.0,0.0,,,55926.0,593_C20DisCh.csv,1316
3.52317,0.14814,-9.14879,8340.0,0.0,,,55866.0,593_C20DisCh.csv,1316
3.52418,0.14814,-11.25196,8400.0,0.0,,,55806.0,593_C20DisCh.csv,1316
3.52536,0.14814,-10.93649,8460.0,0.0,,,55746.0,593_C20DisCh.csv,1316
3.5262,0.14814,-10.30554,8520.0,0.0,,,55686.0,593_C20DisCh.csv,1316
3.52688,0.14814,-9.77974,8580.0,0.0,,,55626.0,593_C20DisCh.csv,1316
3.52721,0.14814,-9.35911,8640.0,0.0,,,55566.0,593_C20DisCh.csv,1316
3.52772,0.14814,-9.04363,8700.0,0.0,,,55506.0,593_C20DisCh.csv,1316
3.52873,0.14814,-11.56744,8760.0,0.0,,,55446.0,593_C20DisCh.csv,1316
3.52991,0.15069,-11.25196,8820.0,0.0,,,55386.0,593_C20DisCh.csv,1316
3.53092,0.14814,-10.51585,8880.0,0.0,,,55326.0,593_C20DisCh.csv,1316
3.53143,0.14814,-9.8849,8940.0,0.0,,,55266.0,593_C20DisCh.csv,1316
3.5321,0.14814,-9.35911,9000.0,0.0,,,55206.0,593_C20DisCh.csv,1316
3.53244,0.14814,-9.04363,9060.0,0.0,,,55146.0,593_C20DisCh.csv,1316
3.53328,0.15069,-10.72617,9120.0,0.0,,,55086.0,593_C20DisCh.csv,1316
3.53463,0.14814,-11.35712,9180.0,0.0,,,55026.0,593_C20DisCh.csv,1316
3.53564,0.14814,-10.62101,9240.0,0.0,,,54966.0,593_C20DisCh.csv,1316
3.53632,0.14814,-9.99006,9300.0,0.0,,,54906.0,593_C20DisCh.csv,1316
3.53699,0.14814,-9.35911,9360.0,0.0,,,54846.0,593_C20DisCh.csv,1316
3.5375,0.14814,-9.14879,9420.0,0.0,,,54786.0,593_C20DisCh.csv,1316
3.538,0.14814,-9.8849,9480.0,0.0,,,54726.0,593_C20DisCh.csv,1316
3.53935,0.14814,-11.46228,9540.0,0.0,,,54666.0,593_C20DisCh.csv,1316
3.54053,0.14814,-10.62101,9600.0,0.0,,,54606.0,593_C20DisCh.csv,1316
3.54154,0.14814,-10.09522,9660.0,0.0,,,54546.0,593_C20DisCh.csv,1316
3.54222,0.14814,-9.67458,9720.0,0.0,,,54486.0,593_C20DisCh.csv,1316
3.54289,0.14814,-9.25395,9780.0,0.0,,,54426.0,593_C20DisCh.csv,1316
3.54339,0.14814,-9.04363,9840.0,0.0,,,54366.0,593_C20DisCh.csv,1316
3.54457,0.15069,-11.25196,9900.0,0.0,,,54306.0,593_C20DisCh.csv,1316
3.54609,0.14814,-10.93649,9960.0,0.0,,,54246.0,593_C20DisCh.csv,1316
3.5471,0.14814,-10.41069,10020.0,0.0,,,54186.0,593_C20DisCh.csv,1316
3.54795,0.14814,-9.8849,10080.0,0.0,,,54126.0,593_C20DisCh.csv,1316
3.54862,0.14814,-9.46427,10140.0,0.0,,,54066.0,593_C20DisCh.csv,1316
3.54929,0.14814,-9.14879,10200.0,0.0,,,54006.0,593_C20DisCh.csv,1316
3.55014,0.14814,-10.41069,10260.0,0.0,,,53946.0,593_C20DisCh.csv,1316
3.55165,0.14814,-11.35712,10320.0,0.0,,,53886.0,593_C20DisCh.csv,1316
3.55283,0.14814,-10.72617,10380.0,0.0,,,53826.0,593_C20DisCh.csv,1316
3.55401,0.14814,-10.30554,10440.0,0.0,,,53766.0,593_C20DisCh.csv,1316
3.55486,0.14814,-9.67458,10500.0,0.0,,,53706.0,593_C20DisCh.csv,1316
3.55553,0.14814,-9.46427,10560.0,0.0,,,53646.0,593_C20DisCh.csv,1316
3.55621,0.14814,-9.14879,10620.0,0.0,,,53586.0,593_C20DisCh.csv,1316
3.55722,0.15069,-11.1468,10680.0,0.0,,,53526.0,593_C20DisCh.csv,1316
3.55873,0.15069,-11.1468,10740.0,0.0,,,53466.0,593_C20DisCh.csv,1316
3.55991,0.14814,-10.30554,10800.0,0.0,,,53406.0,593_C20DisCh.csv,1316
3.56076,0.15069,-9.77974,10860.0,0.0,,,53346.0,593_C20DisCh.csv,1316
